job_id,title,region_province,region_city,region_code,address_full,organization,organization_detail,employment_type,employment_type_name,min_age,max_age,recruitment_count,start_date,end_date,application_start,application_end,deadline_status,application_method,application_method_code,requirements,detail_content,contact_person,contact_number,homepage,source_id,wanted_auth_no,text_representation
KF10892509160006,간호사(N전담) 선생님 모십니다.[대전광역새일센터 채용대행],대전,중구,80050,"34934 대전광역시 중구 대종로 437, 백세요양병원 (대흥동)",백세요양병원,백세요양병원,CM0105,CM0105,60,0,3,2025-09-16,2025-10-31,2025-09-16,2025-10-31,접수중,방문,CM0804,"['고용촉진장려금대상자', '보훈취업지원대상자', '장애인']",,한지희,042-520-5031,,B,KF10892509160006,"채용 공고: 간호사(N전담) 선생님 모십니다.[대전광역새일센터 채용대행]
기관명: 백세요양병원
근무지역: 대전 중구
상세주소: 34934 대전광역시 중구 대종로 437, 백세요양병원 (대흥동)
연령: 60세 이상
모집인원: 3명
고용형태: CM0105
접수기간: 2025-09-16 ~ 2025-10-31
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 보훈취업지원대상자, 장애인
담당자: 한지희 | 연락처: 042-520-5031"
KF10892509160007,간호사(DE전담) 선생님 모십니다.[대전광역새일센터 채용대행],대전,중구,80050,"34934 대전광역시 중구 대종로 437, 백세요양병원 (대흥동)",백세요양병원,백세요양병원,CM0105,CM0105,60,0,3,2025-09-16,2025-10-31,2025-09-16,2025-10-31,접수중,방문,CM0804,"['고용촉진장려금대상자', '보훈취업지원대상자', '장애인']",,한지희,042-520-5031,,B,KF10892509160007,"채용 공고: 간호사(DE전담) 선생님 모십니다.[대전광역새일센터 채용대행]
기관명: 백세요양병원
근무지역: 대전 중구
상세주소: 34934 대전광역시 중구 대종로 437, 백세요양병원 (대흥동)
연령: 60세 이상
모집인원: 3명
고용형태: CM0105
접수기간: 2025-09-16 ~ 2025-10-31
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 보훈취업지원대상자, 장애인
담당자: 한지희 | 연락처: 042-520-5031"
KJK5002509160005,[미사 리버스위트칸타빌] 실내 미화원 모집,,,10020,"05396 서울특별시 강동구 성내로15길 10-17, 2층 (성내동, 진영체인)",(주)뉴맨테크,(주)뉴맨테크,CM0105,CM0105,60,0,1,2025-09-16,2025-11-15,2025-09-16,2025-11-15,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,최동준,,,B,KJK5002509160005,"채용 공고: [미사 리버스위트칸타빌] 실내 미화원 모집
기관명: (주)뉴맨테크
상세주소: 05396 서울특별시 강동구 성내로15길 10-17, 2층 (성내동, 진영체인)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-16 ~ 2025-11-15
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 최동준"
KEC0842509150009,조리원채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,,10010,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,주식회사 케이비골든라이프케어,CM0105,CM0105,60,0,8,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,['장애인'],,안상봉,02-6350-1514,http://www.kbgoldenlifecare.co.kr,B,KEC0842509150009,"채용 공고: 조리원채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수
기관명: 주식회사 케이비골든라이프케어
상세주소: 06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)
연령: 60세 이상
모집인원: 8명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 안상봉 | 연락처: 02-6350-1514 | 홈페이지: http://www.kbgoldenlifecare.co.kr"
KJ20832509150007,경비원 구인,,,10070,"08334 서울특별시 구로구 개봉로6길 12-5, 401호 (개봉동, KT개봉지점)",(주)듀델코리아,(주)듀델코리아,CM0105,CM0105,60,0,1,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,['장애인'],,정현종,,,B,KJ20832509150007,"채용 공고: 경비원 구인
기관명: (주)듀델코리아
상세주소: 08334 서울특별시 구로구 개봉로6길 12-5, 401호 (개봉동, KT개봉지점)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 정현종"
K151132509150021,(일산동구 풍동) 풍동고등학교 [격일제] 경비원 구인 (행정실 전화 금지),,,30420,"16943 경기도 용인시 수지구 광교중앙로 314, 604호 (상현동)",주식회사 행복드림서비스,주식회사 행복드림서비스,CM0105,CM0105,60,0,1,2025-09-15,2025-11-10,2025-09-15,2025-11-10,접수중,방문,CM0804,['장애인'],,심보현,,,B,K151132509150021,"채용 공고: (일산동구 풍동) 풍동고등학교 [격일제] 경비원 구인 (행정실 전화 금지)
기관명: 주식회사 행복드림서비스
상세주소: 16943 경기도 용인시 수지구 광교중앙로 314, 604호 (상현동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-10
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 심보현"
K161232509150014,식품회사 품질관리/ 사무직 구해요,,,130090,54576 전북특별자치도 익산시 왕궁면 푸드폴리스로9길 22,농업회사법인유림농산주식회사,농업회사법인유림농산주식회사,CM0105,CM0105,60,0,1,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,"['운전면허증', '장애인']",,박대영,063-840-6549,,B,K161232509150014,"채용 공고: 식품회사 품질관리/ 사무직 구해요
기관명: 농업회사법인유림농산주식회사
상세주소: 54576 전북특별자치도 익산시 왕궁면 푸드폴리스로9길 22
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 운전면허증, 장애인
담당자: 박대영 | 연락처: 063-840-6549"
KJKX002509150017,[수지 동천동] 수진마을써니밸리 아파트 외곽 미화원 모집,,,10020,"05396 서울특별시 강동구 성내로15길 10-17, 2층 (성내동, 진영체인)",(주)뉴맨테크,(주)뉴맨테크,CM0105,CM0105,60,0,1,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,최동준,02-471-8220,,B,KJKX002509150017,"채용 공고: [수지 동천동] 수진마을써니밸리 아파트 외곽 미화원 모집
기관명: (주)뉴맨테크
상세주소: 05396 서울특별시 강동구 성내로15길 10-17, 2층 (성내동, 진영체인)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 최동준 | 연락처: 02-471-8220"
KJ20522509150006,▶ 신암동 강남아파트 ◀ 재가요양보호사 채용,,,70040,"41184 대구광역시 동구 동북로79길 18 (신암동, 품격타운)",보금자리재가복지센터,보금자리재가복지센터,CM0103,CM0103,60,0,1,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,"['고용촉진장려금대상자', '장애인']",,정윤아,053-959-8800,,B,KJ20522509150006,"채용 공고: ▶ 신암동 강남아파트 ◀ 재가요양보호사 채용
기관명: 보금자리재가복지센터
상세주소: 41184 대구광역시 동구 동북로79길 18 (신암동, 품격타운)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 장애인
담당자: 정윤아 | 연락처: 053-959-8800"
KEC0842509150001,요양보호사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,,10010,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,주식회사 케이비골든라이프케어,CM0105,CM0105,60,0,50,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,['장애인'],,안상봉,02-6350-1503,http://www.kbgoldenlifecare.co.kr,B,KEC0842509150001,"채용 공고: 요양보호사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수
기관명: 주식회사 케이비골든라이프케어
상세주소: 06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)
연령: 60세 이상
모집인원: 50명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 안상봉 | 연락처: 02-6350-1503 | 홈페이지: http://www.kbgoldenlifecare.co.kr"
KEC0842509150002,시설관리인 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,,10010,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,주식회사 케이비골든라이프케어,CM0105,CM0105,60,0,1,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,['장애인'],,안상봉,02-6350-1513,http://www.kbgoldenlifecare.co.kr,B,KEC0842509150002,"채용 공고: 시설관리인 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수
기관명: 주식회사 케이비골든라이프케어
상세주소: 06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 안상봉 | 연락처: 02-6350-1513 | 홈페이지: http://www.kbgoldenlifecare.co.kr"
KEC0842509150003,안내원 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,,10010,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,주식회사 케이비골든라이프케어,CM0105,CM0105,60,0,1,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,['장애인'],,안상봉,02-6350-1513,http://www.kbgoldenlifecare.co.kr,B,KEC0842509150003,"채용 공고: 안내원 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수
기관명: 주식회사 케이비골든라이프케어
상세주소: 06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 안상봉 | 연락처: 02-6350-1513 | 홈페이지: http://www.kbgoldenlifecare.co.kr"
KEC0842509150004,간호사(주간 2교대 근무자) 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,,10010,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,주식회사 케이비골든라이프케어,CM0105,CM0105,60,0,1,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,['장애인'],,안상봉,02-6350-1506,http://www.kbgoldenlifecare.co.kr,B,KEC0842509150004,"채용 공고: 간호사(주간 2교대 근무자) 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수
기관명: 주식회사 케이비골든라이프케어
상세주소: 06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 안상봉 | 연락처: 02-6350-1506 | 홈페이지: http://www.kbgoldenlifecare.co.kr"
KEC0842509150006,간호사(야간 근무자) 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,,10010,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,주식회사 케이비골든라이프케어,CM0105,CM0105,60,0,1,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,['장애인'],,안상봉,02-6350-1506,http://www.kbgoldenlifecare.co.kr,B,KEC0842509150006,"채용 공고: 간호사(야간 근무자) 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수
기관명: 주식회사 케이비골든라이프케어
상세주소: 06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 안상봉 | 연락처: 02-6350-1506 | 홈페이지: http://www.kbgoldenlifecare.co.kr"
KEC0842509150007,조리사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,,10010,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,주식회사 케이비골든라이프케어,CM0105,CM0105,60,0,4,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,['장애인'],,안상봉,02-6350-1514,http://www.kbgoldenlifecare.co.kr,B,KEC0842509150007,"채용 공고: 조리사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수
기관명: 주식회사 케이비골든라이프케어
상세주소: 06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)
연령: 60세 이상
모집인원: 4명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 안상봉 | 연락처: 02-6350-1514 | 홈페이지: http://www.kbgoldenlifecare.co.kr"
KEC0842509150008,영양사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수,,,10010,"06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)",주식회사 케이비골든라이프케어,주식회사 케이비골든라이프케어,CM0105,CM0105,60,0,1,2025-09-15,2025-11-14,2025-09-15,2025-11-14,접수중,방문,CM0804,['장애인'],,안상봉,02-6350-1514,http://www.kbgoldenlifecare.co.kr,B,KEC0842509150008,"채용 공고: 영양사 채용[25.9.25(목) 13:00~채용설명회 및 현장면접진행]-사전접수 필수
기관명: 주식회사 케이비골든라이프케어
상세주소: 06253 서울특별시 강남구 강남대로 298 (역삼동, KB라이프타워)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 안상봉 | 연락처: 02-6350-1514 | 홈페이지: http://www.kbgoldenlifecare.co.kr"
KJAY002509120002,택시 운전원 모집,서울,동대문구,10110,02519 서울특별시 동대문구 사가정로 252 (장안동),의성운수(주）,의성운수(주）,CM0105,CM0105,60,0,10,2025-09-12,2025-11-11,2025-09-12,2025-11-11,접수중,방문,CM0804,"['(준)고령자(50세이상)', '운전면허증', '장애인']",,김미애,02-3396-5694,,B,KJAY002509120002,"채용 공고: 택시 운전원 모집
기관명: 의성운수(주）
근무지역: 서울 동대문구
상세주소: 02519 서울특별시 동대문구 사가정로 252 (장안동)
연령: 60세 이상
모집인원: 10명
고용형태: CM0105
접수기간: 2025-09-12 ~ 2025-11-11
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 운전면허증, 장애인
담당자: 김미애 | 연락처: 02-3396-5694"
KF11202509120002,호텔리젠트마린 식음료(카페) 근무자 채용,제주,제주시,140020,"63276 제주특별자치도 제주시 서부두2길 20, 호텔리젠트마린 (건입동)",주식회사미래자산개발,주식회사미래자산개발,CM0105,CM0105,60,0,1,2025-09-12,2025-11-11,2025-09-12,2025-11-11,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,정주영,064-717-5041,,B,KF11202509120002,"채용 공고: 호텔리젠트마린 식음료(카페) 근무자 채용
기관명: 주식회사미래자산개발
근무지역: 제주 제주시
상세주소: 63276 제주특별자치도 제주시 서부두2길 20, 호텔리젠트마린 (건입동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-12 ~ 2025-11-11
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 정주영 | 연락처: 064-717-5041"
KJDE002509120004,구월아시아드 내부 청소원 모집,,,30070,"14303 경기도 광명시 범안로996번길 6 (하안동, 광명티아모IT타워)",(주）더지엠에스,(주）더지엠에스,CM0103,CM0103,60,0,1,2025-09-12,2025-11-11,2025-09-12,2025-11-11,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,이동석,032-471-9958,,B,KJDE002509120004,"채용 공고: 구월아시아드 내부 청소원 모집
기관명: (주）더지엠에스
상세주소: 14303 경기도 광명시 범안로996번길 6 (하안동, 광명티아모IT타워)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-09-12 ~ 2025-11-11
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 이동석 | 연락처: 032-471-9958"
KEC0252509120001,산내마을2단지 센트럴리움 외곽청소원 모집,,,10200,"07281 서울특별시 영등포구 선유로9길 10 (문래동6가, 문래 SK V1 center)",(주)두원에이앤씨,(주)두원에이앤씨,CM0105,CM0105,60,0,1,2025-09-12,2025-11-11,2025-09-12,2025-11-11,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,박태종,031-8071-4249,,B,KEC0252509120001,"채용 공고: 산내마을2단지 센트럴리움 외곽청소원 모집
기관명: (주)두원에이앤씨
상세주소: 07281 서울특별시 영등포구 선유로9길 10 (문래동6가, 문래 SK V1 center)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-12 ~ 2025-11-11
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 박태종 | 연락처: 031-8071-4249"
KJDE002509110006,유한대학교 보안원 구인,,,110040,21602 인천광역시 남동구 매소홀로 1129 (서창동),(주)미래가이드,(주)미래가이드,CM0105,CM0105,60,0,1,2025-09-11,2025-11-10,2025-09-11,2025-11-10,접수중,방문,CM0804,"['보훈취업지원대상자', '장애인']",,송한엽,,,B,KJDE002509110006,"채용 공고: 유한대학교 보안원 구인
기관명: (주)미래가이드
상세주소: 21602 인천광역시 남동구 매소홀로 1129 (서창동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-11 ~ 2025-11-10
접수상태: 접수중
접수방법: 방문
우대사항: 보훈취업지원대상자, 장애인
담당자: 송한엽"
KJDE002509110010,부평자이아파트 미화원 구인(내부),,,110070,"22777 인천광역시 서구 가남로 435-1, 인천광역시 서구 가남로 435-1 (가정동, 2층)",주식회사 인하그린씨앤씨,주식회사 인하그린씨앤씨,CM0103,CM0103,60,0,1,2025-09-11,2025-11-10,2025-09-11,2025-11-10,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,박기수,,,B,KJDE002509110010,"채용 공고: 부평자이아파트 미화원 구인(내부)
기관명: 주식회사 인하그린씨앤씨
상세주소: 22777 인천광역시 서구 가남로 435-1, 인천광역시 서구 가남로 435-1 (가정동, 2층)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-09-11 ~ 2025-11-10
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 박기수"
K172112509100053,회사경비직,충남,당진시,150050,31721 충청남도 당진시 송악읍 부곡공단4길 27-31,기보스틸(주)당진공장,기보스틸(주)당진공장,CM0105,CM0105,60,0,1,2025-09-10,2025-11-09,2025-09-10,2025-11-09,접수중,방문,CM0804,"['고용촉진장려금대상자', '운전면허증', '장애인', '차량소지자 장애인의 경우는 청각장애(보청기 착용)로 일상생활 문제 없는 분']",,전병억,031-362-7015,kibosteel.co.kr,B,K172112509100053,"채용 공고: 회사경비직
기관명: 기보스틸(주)당진공장
근무지역: 충남 당진시
상세주소: 31721 충청남도 당진시 송악읍 부곡공단4길 27-31
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-10 ~ 2025-11-09
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 운전면허증, 장애인, 차량소지자 장애인의 경우는 청각장애(보청기 착용)로 일상생활 문제 없는 분
담당자: 전병억 | 연락처: 031-362-7015 | 홈페이지: kibosteel.co.kr"
K120512509100001,청량리신현대아파트 미화원 모집,,,10100,01308 서울특별시 도봉구 도봉로 787 (도봉동),대신관리주식회사,대신관리주식회사,CM0103,CM0103,60,0,1,2025-09-10,2025-11-08,2025-09-10,2025-11-08,접수중,방문,CM0804,['장애인'],,신중휴,02-3494-5787,,B,K120512509100001,"채용 공고: 청량리신현대아파트 미화원 모집
기관명: 대신관리주식회사
상세주소: 01308 서울특별시 도봉구 도봉로 787 (도봉동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-09-10 ~ 2025-11-08
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 신중휴 | 연락처: 02-3494-5787"
K131212509100010,월드메르디앙2단지 보안원 모집,,,100030,"44227 울산광역시 북구 동대16길 8, 3층 (호계동)",주식회사 대원종합관리,주식회사 대원종합관리,CM0105,CM0105,60,0,1,2025-09-10,2025-11-09,2025-09-10,2025-11-09,접수중,방문,CM0804,['장애인'],,최소동,052-288-9789,,B,K131212509100010,"채용 공고: 월드메르디앙2단지 보안원 모집
기관명: 주식회사 대원종합관리
상세주소: 44227 울산광역시 북구 동대16길 8, 3층 (호계동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-10 ~ 2025-11-09
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 최소동 | 연락처: 052-288-9789"
K130042509100013,중구나눔장애인자립생활센터 직원 채용공고(사회복지사),부산,중구,90150,"48941 부산광역시 중구 중앙대로 80 (중앙동4가, 노블리안2)",중구나눔장애인자립생활센터,중구나눔장애인자립생활센터,CM0105,CM0105,60,0,1,2025-09-10,2025-11-09,2025-09-10,2025-11-09,접수중,방문,CM0804,"['운전면허증', '장애인', '차량소지자']",,이기환,051-465-5510,http://www.jncil.org/,B,K130042509100013,"채용 공고: 중구나눔장애인자립생활센터 직원 채용공고(사회복지사)
기관명: 중구나눔장애인자립생활센터
근무지역: 부산 중구
상세주소: 48941 부산광역시 중구 중앙대로 80 (중앙동4가, 노블리안2)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-10 ~ 2025-11-09
접수상태: 접수중
접수방법: 방문
우대사항: 운전면허증, 장애인, 차량소지자
담당자: 이기환 | 연락처: 051-465-5510 | 홈페이지: http://www.jncil.org/"
K131212509100025,현대패밀리 명덕1차아파트 경비원 모집,울산,동구,100030,"44227 울산광역시 북구 동대16길 8, 3층 (호계동)",주식회사 대원종합관리,주식회사 대원종합관리,CM0105,CM0105,60,0,1,2025-09-10,2025-11-09,2025-09-10,2025-11-09,접수중,방문,CM0804,['장애인'],,최소동,052-288-9789,,B,K131212509100025,"채용 공고: 현대패밀리 명덕1차아파트 경비원 모집
기관명: 주식회사 대원종합관리
근무지역: 울산 동구
상세주소: 44227 울산광역시 북구 동대16길 8, 3층 (호계동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-10 ~ 2025-11-09
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 최소동 | 연락처: 052-288-9789"
K151122509100045,능동마을 이지더원아파트 환경미화원 모집,,,110040,"21540 인천광역시 남동구 하촌로 32, 원창빌딩5층 (만수동)",주식회사  라포르,주식회사  라포르,CM0103,CM0103,60,0,1,2025-09-10,2025-11-08,2025-09-10,2025-11-08,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,민현욱,,,B,K151122509100045,"채용 공고: 능동마을 이지더원아파트 환경미화원 모집
기관명: 주식회사  라포르
상세주소: 21540 인천광역시 남동구 하촌로 32, 원창빌딩5층 (만수동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-09-10 ~ 2025-11-08
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 민현욱"
KEC0742509100001,[퇴계원] 금호어울림아파트_외곽미화원 구인,,,30140,"14555 경기도 부천시 원미구 부천로198번길 27, 204호 (춘의동)",주식회사 이데아그룹,주식회사 이데아그룹,CM0105,CM0105,60,0,1,2025-09-10,2025-11-09,2025-09-10,2025-11-09,접수중,방문,CM0804,"['(준)고령자(50세이상)', '고용촉진장려금대상자', '보훈취업지원대상자', '장애인']",,이건희,,,B,KEC0742509100001,"채용 공고: [퇴계원] 금호어울림아파트_외곽미화원 구인
기관명: 주식회사 이데아그룹
상세주소: 14555 경기도 부천시 원미구 부천로198번길 27, 204호 (춘의동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-10 ~ 2025-11-09
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인
담당자: 이건희"
K151232509100020,교통약자 이동지원 장애인 휠체어택시 헤이드 전문 운전기사님 모집,,,30140,"14557 경기도 부천시 원미구 부천로198번길 18 (춘의동, 춘의테크노파크II)",주식회사 힐빙케어,주식회사 힐빙케어,CM0105,CM0105,60,0,1,2025-09-10,2025-11-09,2025-09-10,2025-11-09,접수중,방문,CM0804,"['고용촉진장려금대상자', '북한이탈주민', '운전면허증', '장애인']",,박용진,032-322-6585,,B,K151232509100020,"채용 공고: 교통약자 이동지원 장애인 휠체어택시 헤이드 전문 운전기사님 모집
기관명: 주식회사 힐빙케어
상세주소: 14557 경기도 부천시 원미구 부천로198번길 18 (춘의동, 춘의테크노파크II)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-10 ~ 2025-11-09
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 북한이탈주민, 운전면허증, 장애인
담당자: 박용진 | 연락처: 032-322-6585"
K160042509090002,광주 시내버스(준공영제) 신입 및 경력자 정비원 모집,광주,광산구,60010,"62454 광주광역시 광산구 동곡로 411-7, 현대교통 (월전동)",(유)현대교통,(유)현대교통,CM0105,CM0105,60,0,1,2025-09-09,2025-11-08,2025-09-09,2025-11-08,접수중,방문,CM0804,['장애인'],,최창구,062-942-2626,,B,K160042509090002,"채용 공고: 광주 시내버스(준공영제) 신입 및 경력자 정비원 모집
기관명: (유)현대교통
근무지역: 광주 광산구
상세주소: 62454 광주광역시 광산구 동곡로 411-7, 현대교통 (월전동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-09 ~ 2025-11-08
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 최창구 | 연락처: 062-942-2626"
KEC0222509090001,[강서구] 마곡원그로브 오피스 미화사원,서울,강서구,10040,"07800 서울특별시 강서구 공항대로 165, 원그로브C동 3층 (마곡동)",(주)지앤비시스템,(주)지앤비시스템,CM0105,CM0105,60,0,1,2025-09-09,2025-11-03,2025-09-09,2025-11-03,접수중,방문,CM0804,"['보훈취업지원대상자', '장애인']",,채일웅,02-6244-9621,,B,KEC0222509090001,"채용 공고: [강서구] 마곡원그로브 오피스 미화사원
기관명: (주)지앤비시스템
근무지역: 서울 강서구
상세주소: 07800 서울특별시 강서구 공항대로 165, 원그로브C동 3층 (마곡동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-09 ~ 2025-11-03
접수상태: 접수중
접수방법: 방문
우대사항: 보훈취업지원대상자, 장애인
담당자: 채일웅 | 연락처: 02-6244-9621"
